"name","origin","threat","speakers","lat","lon","desc"
"Arikapu","Brazil","Critically endangered","2",-12.0527,-64.7259,"the group lives in indigenous lands of Rio Branco - Municí_pio of Alta Floresta in the state of RondíÇnia - Brazil"
"AuríÈ-Auríç","Brazil","Critically endangered","2",-2.9649,-46.2084,""
"Barí© (Brazil)","Brazil","Critically endangered","2",0.4394,-68.2031,"Indigenous lands Alto Rio Negro, Marabitanas/Cue Cue,  Mí©dio Rio Negro I, Mí©dio Rio Negro II, Rio Tí©a north-western Amazonas State, Xií© river area - Brazil"
"Cayuvava","Bolivia (Plurinational State of)","Critically endangered","2",-12.7903,-65.3247,"north of Yacuma province, department of Beni"
"Gajerrong","Australia","Critically endangered","2",-15.222,128.6059,""
"Ganggalidda","Australia","Critically endangered","2",-17.1001,138.3618,""
"Guarasu","Brazil","Critically endangered","2",-13.4724,-61.0427,""
"Klallam","United States of America","Critically endangered","2",47.8475,-122.585,"The principal Klallam communities are at three small reservations, Port Gamble, Lower Elwha, and Jamestown.  There is also a Klallam community on the Becher Bay Reserve on Vancouver Island.  "
"Kujubim","Brazil","Critically endangered","2",-11.9963,-64.7534,"The group lives in the south-western RondíÇnia - Brazil"
"Kunjen","Australia","Critically endangered","2",-16.1316,142.207,""
"Kuruíçya","Brazil","Critically endangered","2",-5.0033,-53.9208,""
"Lemerig","Vanuatu","Critically endangered","2",-13.7473,167.4096,"Vanua Lava, Banks Islands"
"Luri","Nigeria","Critically endangered","2",9.9255,9.5965,""
"Maidu","United States of America","Critically endangered","2",40.4134,-120.6738,"Some Maidu descendants are members of the small Susanville and Greenville Rancherias, but most live away from tribal land in scattered locations in Plumas and Lassen County.  "
"Oneida (New York)","United States of America","Critically endangered","2",43.0778,-75.6622,"Near Oneida, NY; also Green Bay, WI; and  on the Thames River near London, Ontario, Canada."
"Poyanawa","Brazil","Critically endangered","2",-7.6238,-73.2568,""
"Puruboríç","Brazil","Critically endangered","2",-12.3292,-64.2919,"One lives near Guajíçríç-Mirim and one near Costa Marques.  Group is trying to retribalize.  Puru= jaguar, boríç=plural"
"Salamí£y","Brazil","Critically endangered","2",-8.7602,-63.9074,"Lí©vi-Strauss made a mistake in the name of the group: Mondí© was a personal name of one man (like John or Bill), not the name of the group, which calls itself Salamí£y (singular) or Salamí£y í©y (pl)"
"Sambe","Nigeria","Critically endangered","2",8.6027,8.3825,""
"Spokane","United States of America","Critically endangered","2",47.9286,-118.0165,"Spokane Reservation, northeastern Washington."
"Tharkarri","Australia","Critically endangered","2",-24.148,114.6533,""
"Vacacocha","Peru","Critically endangered","2",-2.0869,-74.5092,"Departamento de  Loreto, Comunidad de  Puerto Elvira, arriba  del encuentro del rí_o Napo con el rí_o Curaray"
"Wangaaybuwan","Australia","Critically endangered","2",-31.1093,144.9975,""
"Xipíçya","Brazil","Critically endangered","2",-4.3902,-53.9648,""
"Apiakíç","Brazil","Critically endangered","1",-11.1519,-57.3113,"The group lives in the northern state of Mato Grosso - Brasil"
"Bikya","Cameroon","Critically endangered","1",6.8309,10.0277,""
"Bishuo","Cameroon","Critically endangered","1",6.9032,10.0991,""
"Chaníç","Argentina","Critically endangered","1",-31.8402,-60.5786,"Paraníç, Entre Rí_os (Argentina)."
"Dampel","Indonesia","Critically endangered","1",0.7923,120.2494,"Near Bangkir, on the northern corst of the northern part of the narrow neck connecting the central bulk of Sulawesi"
"Diahí_i","Brazil","Critically endangered","1",-7.9939,-62.1936,"The group lives in indigenous lands Diahui, Middle Madeira River, southern Amazonas State, Municipality of Humaitíç - Brazil."
"Kaixíçna","Brazil","Critically endangered","1",-2.0649,-67.4121,""
"Lae","Papua New Guinea","Extinct","1",-6.6318,147.181,"Morobe"
"Laua","Papua New Guinea","Critically endangered","1",-10.1824,149.2053,"Central Province"
"Patwin","United States of America","Critically endangered","1",38.7608,-122.0354,"Descendants live on small rancherias at Cortina and Colusa, and on the Rumsey (Cache Creek) Rancheria west of Woodland"
"Pazeh","China","Critically endangered","1",24.2469,120.7727,"Taiwan Province"
"Pí©mono","Venezuela (Bolivarian Republic of)","Critically endangered","1",5.6487,-65.8081,"Last speaker lives with the Yawarana in an Upper Majagua village"
"Taushiro","Peru","Critically endangered","1",-3.2502,-75.8935,"Dpto. de  Loreto, cuenca de  rí_o Tigre,  Huanganayaco, pueblo de Intuto"
"Tinigua","Colombia","Critically endangered","1",2.3833,-73.6413,"Sierra de la Macarena (Meta). Originally on the Yari river (Caquetíç). The last speakers lived near the Guayabero river (in the neighbourhood of  the Guayabero people). The Sierra de la Macarena group does not speak the language any more."
"Tolowa","United States of America","Critically endangered","1",41.9566,-124.1915,"at the Smith River Rancheria near Crescent City, California"
"Uru","Bolivia (Plurinational State of)","Extinct","1",-16.5519,-68.6645,"Last documented community was Iru-Ito, near Ancoaqui, on the Desaguadero river in Bolivia"
"Volow","Vanuatu","Critically endangered","1",-13.6433,167.7159,"Motalava Island"
"Wintu-Nomlaki","United States of America","Critically endangered","1",39.8637,-122.0822,"There were two major dialects, Nomlaki, spoken along the Sacramento River south of Red Bluff, and Wintu, spoken elsewhere in the territory."
"Yahgan","Chile","Critically endangered","1",-55.0028,-67.4615,"Community of Villa Ukika on Navarino Island (Magallanes Territory, Chile)."
"Yarawi","Papua New Guinea","Critically endangered","1",-7.9001,147.6411,"Between Morobe town and Hercules bay, Morobe Province"
"!Gan!ne","South Africa","Extinct","0",-31.3911,26.6748,""
"Aasax","United Republic of Tanzania","Extinct","0",-5.1948,37.738,""
"Ahom","India","Extinct","0",26.5393,92.5378,""
"Ainu (Kuril)","Russian Federation","Extinct","0",46.8882,152.0068,"the northern islands of the Kuril chain (especially Shumshu and Paramushir) and the southern tip of Kamchatka (Cape Lopatka)"
"Ainu (Sakhalin)","Russian Federation","Extinct","0",47.3983,142.2949,"the southern part of Sakhalin (Karafuto), from 1905 to 1945 under Japanese administration; most of the Ainu population was evacuated (after 1945) to Hokkaido, Japan, where a few speakers of Sakhalin Ainu survived until recently"
"Akkala Saami","Russian Federation","Extinct","0",67.5809,31.668,"earlier spoken in the village of Babino in southern Murmansk Province, from where the speakers were translocated to Lovozero, the centre of Lovozero County"
"Alderney French","United Kingdom of Great Britain and Northern Ireland","Extinct","0",49.7098,-2.2075,"the island of Alderney in the Bailiwick of Guernsey; an extinct outlying dialect of Norman not listed at all by the SIL"
"Amanayí©","Brazil","Extinct","0",-3.7327,-49.1088,""
"Andoa (Ecuador)","Ecuador","Extinct","0",-2.3341,-76.5016,"Location in Ecuador:  Pastaza province, Pucayacu and Moretecocha regions."
"Andro","India","Extinct","0",24.8415,94.0539,""
"Antoniano","United States of America","Extinct","0",35.9717,-121.1757,"Mission San Antonio de Padua, near Jolon in southern Monterey County, CA."
"Aore","Vanuatu","Extinct","0",-15.5767,167.1638,"Aore, Santo"
"Apolista","Bolivia (Plurinational State of)","Extinct","0",-14.4027,-68.6206,""
"Arapaho (Oklahoma)","United States of America","Extinct","0",35.602,-97.9712,"Wind River Reservation in Wyoming; Cheyenne-Arapaho Tribe in Oklahoma"
"Arapíçso","Brazil","Extinct","0",0.0,-66.0,""
"Aribwatsa","Papua New Guinea","Extinct","0",-6.6523,147.2291,"Lae town area"
"Arin","Russian Federation","Extinct","0",56.2982,91.7468,"the upper Yenisey basin, to the north of Krasnoyarsk and the Minusinsk region"
"Arman","Russian Federation","Extinct","0",59.6732,150.1391,"_Ë__ã_µ_é___ ___é_Á _ _ãó___Á__ãë ___éãëã________ ãó_Á_______Á _ì_Á___Á_Ç_Á__ã______ ___±_é_Áãã_; an extinct outlying dialect of Even not listed separately by the SIL"
"Arta","Philippines","Extinct","0",16.4225,121.7042,""
"Atacameí±o","Argentina, Bolivia (Plurinational State of), Chile","Extinct","0",-22.7559,-68.247,"Two areas: (1) San Pedro de Atacama, Toconao, Socaire, Peine; (2) Chiu-chiu, Caspana. Province of Antofagasta, between Calama and the Bolivian border. 
"
"Atsugewi","United States of America","Extinct","0",40.8824,-122.6661,""
"Babuza","China","Extinct","0",24.01,120.623,"Taiwan Province"
"Badala","Australia","Critically endangered","0",-25.285,153.1054,""
"Baga Kalem","Guinea","Extinct","0",10.4013,-14.3151,""
"Baga Mboteni","Guinea","Critically endangered","0",10.7415,-14.5513,""
"Barbareí±o","United States of America","Extinct","0",34.4227,-119.7039,""
"Barzani Jewish Neo-Aramaic (Iraq)","Iraq","Extinct","0",36.2619,43.9892,"Province of Irbil, Iraqi Kurdistan"
"Basay","China","Extinct","0",25.1378,121.6543,"Taiwan Province"
"Baygo","Sudan","Extinct","0",11.7436,24.6423,""
"Berakou","Chad","Extinct","0",12.8492,15.032,""
"Berti","Sudan","Extinct","0",14.6898,25.9524,""
"Bina","Papua New Guinea","Extinct","0",-10.2365,149.6063,"Southeastern hinterland, eastern part of central Province"
"Birgid","Sudan","Extinct","0",14.8598,25.0103,""
"Boro","Ethiopia, Togo","Extinct","0",8.6244,0.6262,""
"Cacaopera","Nicaragua","Extinct","0",13.4109,-87.8741,"Around the Gulf of Fonseca"
"Cape Khoekhoe","South Africa","Extinct","0",-34.4522,19.7314,""
"Cappadocian Greek (Turkey)","Turkey","Extinct","0",38.048,32.6953,"Cappadocia in central Turkey, notably in Sille (Silli) near Konya, villages near Kayseri, and Faras (Pharasa) and adjacent villages, before the population exchanges; Cappadocian Greek was thought to be extinct until Mark Janse and Dimitris Papazachariou discovered speakers in 2005, cf.  Cappadocian Greek (Greece); an outlying dialect of Greek"
"Catawba","United States of America","Extinct","0",34.9361,-81.0272,"Catawba Indian Nation of York County, South Carolina; Rock Hills, SC."
"Cayuga (Oklahoma)","United States of America","Extinct","0",36.6302,-94.6441,"Northeastern Oklahoma;  Six Nations Reserve at Grand River, Ontario, Canada."
"Cayuse","United States of America","Extinct","0",44.9647,-118.5424,""
"Central Kalapuyan","United States of America","Extinct","0",43.8,-123.06,""
"Chairel","India","Extinct","0",24.976,94.2407,""
"Cholon","Peru","Extinct","0",-8.8633,-76.1791,"Departamento de  Huíçnuco, cuenca del rí_o Huallaga, entre los poblados de  Tingo Marí_a y Valle."
"Coptic","Egypt","Extinct","0",26.8915,29.0959,"Liturgical language of the Coptic Church, Bohairic dialect. No first-language speakers; it probably became extinct in the 17th century. Coptic is still taught in churches and it is claimed that there may be speakers with at least near native competency."
"Cowlitz","United States of America","Extinct","0",46.132,-122.8642,""
"Culle","Peru","Extinct","0",-8.1951,-78.294,"Departamento de  La  Libertad, centralmente en la provincia de  Santiago de  Chuco y territorios adyacentes. Also in Cajabamba (Cajamarca); Pallasca and Corongo (Ancash)."
"Cuman","Hungary","Extinct","0",46.5815,19.6765,"the region of Cumania in Hungary; earlier spread over a large area of Eastern Europe"
"Cupeí±o","United States of America","Extinct","0",33.364,-117.0756,""
"Dalmatian","Croatia","Extinct","0",45.0599,14.5719,"Krk (Veglia) on the coast of Dalmatia; earlier also Zadar (Zara) and Dubrovnik (Ragusa)"
"Deti","Botswana","Extinct","0",-20.9614,24.461,"Pointer at settlement of previous Deti speakers."
"Dharug","Australia","Critically endangered","0",-34.0344,150.9301,""
"Dhurga","Australia","Critically endangered","0",-35.4964,150.249,""
"Dicamay Agta","Philippines","Extinct","0",16.6998,122.0167,""
"Dororo","Solomon Islands","Extinct","0",-8.2169,157.3901,"Western New Georgia"
"Duli","Cameroon","Extinct","0",9.3813,13.5708,""
"Dungidjau","Australia","Extinct","0",-26.5885,152.2705,""
"Dura","Nepal","Extinct","0",28.2898,84.4519,"Lamjuà_ district, between PÛ©dÛ and Midim rivers."
"Eastern Abenaki","United States of America","Extinct","0",44.9423,-68.7328,""
"Eastern Kamchadal","Russian Federation","Extinct","0",56.511,161.0156,"the eastern coast of central Kamchatka and in the basin of the river Kamchatka"
"Eastern Pomo","United States of America","Extinct","0",39.0461,-122.9211,""
"Eel River Athabaskan","United States of America","Extinct","0",40.188,-123.6477,"Formerly spoken along the Eel River and its major tributaries in Humboldt and Mendocino Counties."
"Eliri","Sudan","Severely endangered","0",4.5706,30.858,""
"Elmolo","Kenya","Extinct","0",2.7212,36.7326,""
"Eotile","CíÇte d'Ivoire","Extinct","0",5.2495,-3.3233,""
"Eyak","United States of America","Extinct","0",60.2165,-143.3935,""
"Gaagudju","Australia","Extinct","0",-12.2755,132.6379,""
"Gafat","Ethiopia","Extinct","0",10.6768,35.8264,""
"Garí_funa (Nicaragua)","Nicaragua","Critically endangered","0",12.5666,-83.7166,"Orinoco in the Regiones Atlíçnticas Autí_nomas del Sur"
"Ge'ez","Ethiopia","Extinct","0",8.9936,38.7597,""
"Getmata","Papua New Guinea","Extinct","0",-5.8346,149.0405,"West New Britain"
"Gey","Cameroon","Extinct","0",9.384,13.5296,""
"Gothic","Ukraine","Extinct","0",44.653,33.8598,"the Crimea"
"Guanche","Spain","Extinct","0",27.9264,-15.6774,"the Canary Islands"
"Gule","Sudan","Extinct","0",10.0986,34.1235,""
"Guliguli","Solomon Islands","Extinct","0",-8.2114,157.4615,"Western New Georgia"
"Gí_ní_na Kí_ne","Argentina","Extinct","0",-43.4848,-68.1591,""
"Gyasumdo","Nepal","Definitely endangered","0",28.5969,84.2253,"lower Manang valley"
"Hanis","United States of America","Extinct","0",43.406,-124.2402,""
"Hoanya","China","Extinct","0",23.5665,120.3826,"Taiwan Province"
"Homa","Sudan","Extinct","0",5.5011,27.3779,""
"Horo","Chad","Extinct","0",9.239,18.3444,""
"Hpun","Myanmar","Extinct","0",24.65,97.0666,""
"Huitoto (Brazil)","Brazil","Extinct","0",-2.3723,-66.0937,""
"Hukumina","Indonesia","Extinct","0",-3.1514,126.2713,"Buru Island, Maluku"
"Huron-Wyandot (United States of America)","United States of America","Extinct","0",36.7923,-94.7229,"Huron and Wyandotte is the same language. The last speakers were in the  Wyandotte Tribe of Oklahoma, and Huron settled at Lorette, near Quebec City."
